Time;Temp;Luftfuktighet;Lutftryck;Vikt
2022-10-12 13:00:00.000;10,90431;61,101833;865,585666;66,876833
2022-10-12 14:00:00.000;12,407413;61,353333;867,427833;66,911
2022-10-12 15:00:00.000;12,238275;61,740169;870,255762;66,787118
2022-10-12 16:00:00.000;11,599655;61,802166;869,796833;66,696
2022-10-12 17:00:00.000;11,285;61,750833;868,9395;66,615762
2022-10-12 18:00:00.000;11,239655;61,838;869,381333;66,621
2022-10-12 19:00:00.000;10,736896;61,904166;869,503833;66,572033
2022-10-12 20:00:00.000;9,95431;61,9435;869,474166;66,49
2022-10-12 21:00:00.000;9,744655;62,000833;869,6295;66,504745
2022-10-12 22:00:00.000;10,037241;62,15;870,563333;66,5675
2022-10-12 23:00:00.000;10,087931;62,169166;870,173833;66,606833
2022-10-13 00:00:00.000;9,894655;62,130508;869,573559;66,577796
2022-10-13 01:00:00.000;9,403965;62,198166;869,840333;66,527166
2022-10-13 02:00:00.000;9,017586;62,123833;868,678333;66,611694
2022-10-13 03:00:00.000;9,105;62,064333;867,777166;66,737666
2022-10-13 04:00:00.000;9,086724;62,118166;868,088;66,767333
2022-10-13 05:00:00.000;9,06931;62,452166;870,485166;66,766779
2022-10-13 06:00:00.000;9,077586;62,394333;869,369833;66,925166
2022-10-13 07:00:00.000;9,07862;62,328;868,299333;67,098644
2022-10-13 08:00:00.000;9,189482;62,322;867,933666;67,226
2022-10-13 09:00:00.000;9,467241;62,215666;866,533666;67,425333
2022-10-13 10:00:00.000;10,032413;62,346333;867,367833;67,494915
2022-10-13 11:00:00.000;10,702931;62,630833;869,180166;67,4745
2022-10-13 12:00:00.000;11,843448;62,814666;870,207833;67,374067
2022-10-13 13:00:00.000;12,795689;62,992333;871,056333;67,165333
2022-10-13 14:00:00.000;13,140862;63,138166;871,714;66,8375
2022-10-13 15:00:00.000;13,031551;63,354237;872,960847;66,509322
2022-10-13 16:00:00.000;12,597931;63,505333;873,609833;66,2505
2022-10-13 17:00:00.000;12,359827;63,533833;873,308666;66,152033
2022-10-13 18:00:00.000;12,025689;63,643;873,755166;66,091666
2022-10-13 19:00:00.000;11,50931;63,589166;872,891666;66,113833
2022-10-13 20:00:00.000;11,055689;63,563833;872,402;66,239491
2022-10-13 21:00:00.000;10,813275;63,5775;872,2055;66,31
2022-10-14 08:00:00.000;10,367413;63,909;871,199666;66,8515
2022-10-14 09:00:00.000;10,571206;63,943166;871,145;66,893333
2022-10-14 10:00:00.000;11,048103;64,0405;871,357166;67,023728
2022-10-14 11:00:00.000;11,502068;64,091333;871,324166;67,035666
2022-10-14 12:00:00.000;12,201724;64,337;872,923166;66,938305
2022-10-14 13:00:00.000;12,87362;64,555666;874,009833;66,819166
2022-10-14 14:00:00.000;13,017586;64,789166;875,2065;66,651864
2022-10-14 15:00:00.000;12,871034;64,95661;875,934237;66,495333
2022-10-14 16:00:00.000;12,927758;64,987333;875,614333;66,442333
2022-10-14 17:00:00.000;12,936206;65,0585;875,686333;66,315932
2022-10-14 18:00:00.000;12,369482;65,058666;875,133833;66,2335
2022-10-14 19:00:00.000;11,581724;65,070833;874,893666;66,188305
2022-10-14 20:00:00.000;11,150862;65,135666;875,035;66,1545
2022-10-14 21:00:00.000;10,951379;64,9795;873,268833;66,287666
2022-10-14 22:00:00.000;10,84931;64,920333;872,564333;66,434745
2022-10-14 23:00:00.000;10,751034;64,844833;871,6715;66,643166
2022-10-15 00:00:00.000;10,906379;64,892033;871,87661;66,804915
2022-10-15 01:00:00.000;11,09;64,9995;872,341666;66,8505
2022-10-15 02:00:00.000;11,186034;64,9745;871,658166;66,997966
2022-10-15 03:00:00.000;11,301724;64,984666;871,436166;67,165
2022-10-15 04:00:00.000;11,369655;65,4765;875,1335;67,13644
2022-10-15 05:00:00.000;11,365172;65,342166;873,318166;67,254
2022-10-15 06:00:00.000;11,39862;65,319666;872,834666;67,391666
2022-10-15 07:00:00.000;11,502068;65,348666;872,635166;67,467627
2022-10-15 08:00:00.000;11,609655;65,337166;872,1995;67,591
2022-10-15 09:00:00.000;11,760862;65,369166;872,116166;67,731166
2022-10-15 10:00:00.000;12,067413;65,407;872,093;67,784745
2022-10-15 11:00:00.000;12,418275;65,5455;872,889666;67,7905
2022-10-15 12:00:00.000;12,619482;65,686833;873,584166;67,730338
2022-10-15 13:00:00.000;12,757758;65,771333;873,9225;67,672
2022-10-15 14:00:00.000;13,428965;65,965833;875,093;67,644067
2022-10-15 15:00:00.000;13,547931;66,214745;876,625932;67,527333
2022-10-15 16:00:00.000;13,356379;66,346166;877,190333;67,422166
2022-10-15 17:00:00.000;13,498965;66,433333;877,605666;67,301694
2022-10-15 18:00:00.000;13,236034;66,614333;878,698833;67,232166
2022-10-15 19:00:00.000;13,00931;66,643833;878,649333;67,205423
2022-10-15 20:00:00.000;12,716034;66,614333;878,210166;67,147333
2022-10-15 21:00:00.000;12,457586;66,608166;877,954666;67,145333
2022-10-15 22:00:00.000;12,281551;66,545833;877,1955;67,242542
2022-10-15 23:00:00.000;12,011551;66,498666;876,567833;67,284
2022-10-16 00:00:00.000;11,774482;66,359661;875,330847;67,361864
2022-10-16 01:00:00.000;11,643793;66,221333;874,133333;67,463166
2022-10-16 02:00:00.000;11,719827;66,144666;873,552166;67,528666
2022-10-16 03:00:00.000;11,832586;66,198666;873,826;67,53983
2022-10-16 04:00:00.000;11,993103;66,195166;873,5985;67,639
2022-10-16 05:00:00.000;12,392931;66,373166;874,901166;67,632033
2022-10-16 06:00:00.000;12,208448;66,517166;875,776666;67,4825
2022-10-16 07:00:00.000;11,66862;66,490166;875,183833;67,387288
2022-10-16 08:00:00.000;11,167586;66,411333;874,316333;67,449166
2022-10-16 09:00:00.000;11,221206;66,305666;873,314833;67,507666
2022-10-16 10:00:00.000;11,755;66,255;872,813;67,625593
2022-10-16 11:00:00.000;12,652241;66,398;873,761833;67,612166
2022-10-16 12:00:00.000;13,535344;66,636833;875,313333;67,414915
2022-10-16 13:00:00.000;14,672758;67,209333;879,673833;67,020333
2022-10-16 14:00:00.000;14,390689;67,479333;881,066833;66,732372
2022-10-16 15:00:00.000;14,802068;67,740508;882,838305;66,4765
2022-10-16 16:00:00.000;14,491206;67,866833;883,305833;66,1895
2022-10-16 17:00:00.000;12,663793;67,726;881,766333;65,921016
2022-10-16 18:00:00.000;11,066551;67,239333;877,8705;66,142666
2022-10-16 19:00:00.000;10,421206;66,905;875,493333;66,391186
2022-10-16 20:00:00.000;9,996724;66,746833;874,374333;66,5055
2022-10-16 21:00:00.000;9,88;66,491833;872,431;66,661864
2022-10-16 22:00:00.000;9,819655;66,168833;870,137666;66,834833
2022-10-16 23:00:00.000;9,757241;65,923333;868,431833;67,001333
2022-10-17 00:00:00.000;9,526206;65,86983;868,082203;67,065932
2022-10-17 01:00:00.000;9,267068;65,865833;867,9545;67,056666
2022-10-17 02:00:00.000;9,020689;65,790333;867,421333;67,076949
2022-10-17 03:00:00.000;8,742586;65,830833;867,642333;67,0355
2022-10-17 04:00:00.000;8,568275;65,8375;867,660166;67,004166
2022-10-17 05:00:00.000;8,377241;65,8205;867,480333;66,97
2022-10-17 06:00:00.000;8,292413;65,850666;867,525333;66,929
2022-10-17 07:00:00.000;8,220689;65,890166;867,598333;66,888983
2022-10-17 08:00:00.000;8,123965;65,814;866,766166;66,9355
2022-10-17 09:00:00.000;8,276034;65,757;866,290333;67,053333
2022-10-17 10:00:00.000;8,814827;65,990166;867,822166;67,182881
2022-10-17 11:00:00.000;10,10931;66,1525;868,520333;67,186333
2022-10-17 12:00:00.000;10,958965;66,311833;869,467833;67,000847
2022-10-17 13:00:00.000;11,385344;66,5855;871,215666;66,772166
2022-10-17 14:00:00.000;11,654137;66,934666;873,117166;66,567457
2022-10-17 15:00:00.000;11,806603;67,110925;873,94537;66,454909
2022-10-17 16:00:00.000;12,002068;67,098833;873,125666;66,467833
2022-10-17 17:00:00.000;12,087931;67,131833;873,065166;66,491694
2022-10-17 18:00:00.000;12,181551;67,186;873,129833;66,531833
2022-10-17 19:00:00.000;12,225172;67,277333;873,439166;66,578474
2022-10-17 20:00:00.000;12,267068;67,4795;874,733833;66,6015
2022-10-17 21:00:00.000;12,544912;67,640666;875,696333;66,61305
2022-10-17 22:00:00.000;12,937413;67,8655;876,987666;66,687166
2022-10-17 23:00:00.000;13,180344;67,936666;877,128333;66,832833
2022-10-18 00:00:00.000;13,368793;68,051694;877,736101;66,920508
2022-10-18 01:00:00.000;13,516551;68,176333;878,388333;66,960333
2022-10-18 02:00:00.000;13,141896;68,276166;878,941166;66,844915
2022-10-18 03:00:00.000;12,706724;68,271333;878,621166;66,7695
2022-10-18 04:00:00.000;12,147413;68,2705;878,382666;66,732
2022-10-18 05:00:00.000;11,764137;68,201166;877,530666;66,751525
2022-10-18 06:00:00.000;11,486724;68,077833;876,418666;66,815
2022-10-18 07:00:00.000;11,002413;67,971666;875,411;66,843559
2022-10-18 08:00:00.000;10,715;67,774833;873,699833;66,899
2022-10-18 09:00:00.000;10,561896;67,6595;872,711833;66,99
2022-10-18 10:00:00.000;11,473275;67,776166;873,437;67,061016
2022-10-18 11:00:00.000;12,647241;67,941833;874,5235;66,961333
2022-10-18 12:00:00.000;13,041206;68,084;875,290666;66,775254
2022-10-18 13:00:00.000;13,419655;68,241666;876,227666;66,584333
2022-10-18 14:00:00.000;13,746034;68,303;876,436166;66,362666
2022-10-18 15:00:00.000;13,086206;68,455254;877,408644;66,113898
2022-10-18 16:00:00.000;12,426551;68,529333;877,5465;66,110666
2022-10-18 17:00:00.000;12,033793;68,473666;876,773166;66,21661
2022-10-18 18:00:00.000;11,585689;68,402333;876,1265;66,210166
2022-10-18 19:00:00.000;11,227413;68,462;876,370333;66,229152
2022-10-18 20:00:00.000;11,040517;68,497666;876,544333;66,201833
2022-10-18 21:00:00.000;10,936551;68,4385;875,820166;66,277666
2022-10-18 22:00:00.000;10,771379;68,380666;875,302;66,339322
2022-10-18 23:00:00.000;10,476896;68,389833;875,124333;66,351666
2022-10-19 00:00:00.000;9,879137;68,220508;873,603898;66,343389
2022-10-19 01:00:00.000;8,988448;68,1825;873,068;66,2235
2022-10-19 02:00:00.000;8,168965;68,205666;873,241333;66,145666
2022-10-19 03:00:00.000;7,710689;68,493;874,9255;66,084576
2022-10-19 04:00:00.000;7,235862;68,381166;873,539333;66,089166
2022-10-19 05:00:00.000;6,723965;68,025;870,458333;66,18305
2022-10-19 06:00:00.000;6,57862;67,806666;868,803833;66,2365
2022-10-19 07:00:00.000;5,940344;67,830666;868,667833;66,241864
2022-10-19 08:00:00.000;5,517586;67,814;868,184;66,317
2022-10-19 09:00:00.000;5,317586;67,636833;866,516166;66,396833
2022-10-19 10:00:00.000;6,568965;67,353166;864,238666;66,64644
2022-10-19 11:00:00.000;7,291896;67,443666;864,506666;66,4785
2022-10-19 12:00:00.000;8,280344;67,4535;864,3325;66,388644
2022-10-19 13:00:00.000;9,732758;67,849;866,628833;66,176
2022-10-19 14:00:00.000;9,871379;68,070508;867,700677;65,876949
2022-10-19 15:00:00.000;9,534827;68,022333;866,736166;65,707
2022-10-19 16:00:00.000;9,12362;68,172833;867,294833;65,589333
2022-10-19 17:00:00.000;8,678103;68,188333;866,96;65,533898
2022-10-19 18:00:00.000;8,147241;68,379333;867,711333;65,530833
2022-10-19 19:00:00.000;7,312586;68,470166;867,961;65,475762
2022-10-19 20:00:00.000;6,510172;68,470666;867,231;65,5325
2022-10-19 21:00:00.000;5,954137;68,370333;866,062666;65,765666
2022-10-19 22:00:00.000;5,457413;68,229;864,630833;65,931525
2022-10-19 23:00:00.000;4,747068;68,098644;863,354237;66,0865
2022-10-20 00:00:00.000;4,048965;67,909666;861,604833;66,29322
2022-10-20 01:00:00.000;3,498965;67,773666;860,3735;66,372833
2022-10-20 02:00:00.000;3,096379;67,551666;858,48;66,57661
2022-10-20 03:00:00.000;2,915862;67,497833;857,888166;66,693333
2022-10-20 04:00:00.000;2,435517;67,383666;856,6495;66,864333
2022-10-20 05:00:00.000;2,385517;67,270333;855,663;66,997288
2022-10-20 06:00:00.000;2,038448;67,0725;853,867833;67,187333
2022-10-20 07:00:00.000;1,759482;66,820338;851,987966;67,378135
2022-10-20 08:00:00.000;1,963448;66,716;851,008166;67,539166
2022-10-20 09:00:00.000;2,487413;66,734666;850,896833;67,591666
2022-10-20 10:00:00.000;4,117068;66,972;852,244;67,651694
2022-10-20 11:00:00.000;5,738965;67,372;854,359833;67,327333
2022-10-20 12:00:00.000;7,730689;67,6545;855,745833;67,19322
2022-10-20 13:00:00.000;9,360172;68,2225;859,090666;66,805
2022-10-20 14:00:00.000;9,557413;68,522666;860,3745;66,4015
2022-10-20 15:00:00.000;9,338275;68,777457;861,484067;66,084237
2022-10-20 16:00:00.000;9,126034;68,8765;861,468166;65,810666
2022-10-20 17:00:00.000;8,775172;69,059;862,192833;65,558983
2022-10-20 18:00:00.000;8,166724;69,380166;863,945166;65,387333
2022-10-20 19:00:00.000;7,150689;69,536166;864,428;65,248305
2022-10-20 20:00:00.000;6,309655;69,444833;863,3205;65,3485
2022-10-20 21:00:00.000;5,643275;69,558833;863,718833;65,478833
2022-10-20 22:00:00.000;5,176379;69,372;861,805;65,627796
2022-10-20 23:00:00.000;4,733448;69,186166;860,09;65,768333
2022-10-21 00:00:00.000;4,740689;69,274406;860,557627;65,970508
2022-10-21 01:00:00.000;4,963965;69,273166;859,969333;66,069
2022-10-21 02:00:00.000;5,195517;69,243333;859,401;66,156779
2022-10-21 03:00:00.000;5,616206;69,361666;859,911;66,1685
2022-10-21 04:00:00.000;5,946034;69,710833;861,811333;66,073166
2022-10-21 05:00:00.000;6,140862;69,763833;861,4675;66,244915
2022-10-21 06:00:00.000;6,282241;69,549333;859,5275;66,522666
2022-10-21 07:00:00.000;6,45862;69,448666;858,528833;66,705932
2022-10-21 08:00:00.000;6,731551;69,767333;860,471666;66,775666
2022-10-21 09:00:00.000;6,99362;69,7395;859,673166;66,868333
2022-10-21 10:00:00.000;7,434827;69,831;860,043;66,970169
2022-10-21 11:00:00.000;7,88431;69,9775;860,444;66,963833
2022-10-21 12:00:00.000;8,098103;70,1745;861,581333;66,920508
2022-10-21 13:00:00.000;8,420172;70,436833;862,7685;66,906833
2022-10-21 14:00:00.000;8,922586;70,548;863,095666;66,889333
2022-10-21 15:00:00.000;9,51;70,789491;864,359491;66,825423
2022-10-21 16:00:00.000;9,669137;71,104333;866,203166;66,737
2022-10-21 17:00:00.000;9,557931;71,396333;867,677;66,647796
2022-10-21 18:00:00.000;9,440862;71,4195;867,301833;66,646166
2022-10-21 19:00:00.000;9,321896;71,525666;867,589333;66,533
2022-10-21 20:00:00.000;8,828103;71,628666;867,842;66,472542
2022-10-21 21:00:00.000;8,541379;71,636;867,403166;66,4755
2022-10-21 22:00:00.000;8,418965;71,589;866,7065;66,554745
2022-10-21 23:00:00.000;8,372413;71,629666;866,595833;66,644166
2022-10-22 00:00:00.000;8,258275;71,613559;866,104237;66,735593
2022-10-22 01:00:00.000;8,143103;71,6345;865,882333;66,772333
2022-10-22 02:00:00.000;7,923103;71,727833;866,230666;66,7775
2022-10-22 03:00:00.000;7,701551;71,741666;865,900833;66,828983
2022-10-22 04:00:00.000;7,586896;71,856833;866,462166;66,840666
2022-10-22 05:00:00.000;7,531034;71,928166;866,373666;66,861355
2022-10-22 06:00:00.000;7,572068;72,141;867,627666;66,896333
2022-10-22 07:00:00.000;7,832068;72,25;867,921166;66,768644
2022-10-22 08:00:00.000;7,91362;72,325;868,128166;66,7935
2022-10-22 09:00:00.000;8,078793;72,614;869,879833;66,673333
2022-10-22 10:00:00.000;8,326551;72,522833;868,635833;66,891525
2022-10-22 11:00:00.000;8,703275;72,675;869,494333;66,990333
2022-10-22 12:00:00.000;9,303793;72,787833;869,837333;66,944915
2022-10-22 13:00:00.000;9,858793;72,836;869,7665;66,897
2022-10-22 14:00:00.000;10,303448;73,046333;870,966833;66,8295
2022-10-22 15:00:00.000;10,580517;73,187118;871,433728;66,789322
2022-10-22 16:00:00.000;10,766724;73,4255;873,066833;66,699166
2022-10-22 17:00:00.000;10,903275;73,669833;874,362666;66,675593
2022-10-22 18:00:00.000;10,678448;73,702833;874,144833;66,6085
2022-10-22 19:00:00.000;10,453448;73,859666;874,888333;66,467796
2022-10-22 20:00:00.000;10,147413;73,820333;874,193;66,4005
2022-10-22 21:00:00.000;10,038275;74,049666;875,6305;66,329491
2022-10-22 22:00:00.000;10,005172;74,344833;877,5215;66,274
2022-10-22 23:00:00.000;9,871551;74,2965;876,382;66,348166
2022-10-23 00:00:00.000;9,734482;74,361525;876,601355;66,26322
2022-10-23 01:00:00.000;9,664655;74,575333;877,740666;66,158166
2022-10-23 02:00:00.000;9,661034;74,671333;877,961666;66,090847
2022-10-23 03:00:00.000;9,682586;74,7155;877,852833;66,0435
2022-10-23 04:00:00.000;9,721034;74,912;878,9135;65,987118
2022-10-23 05:00:00.000;9,712758;75,167333;880,404666;65,993
2022-10-23 06:00:00.000;9,687719;75,259166;880,4295;65,921833
2022-10-23 07:00:00.000;9,744827;75,211333;879,602;65,95
2022-10-23 08:00:00.000;9,674576;75,240666;879,2105;65,972
2022-10-23 09:00:00.000;9,753275;75,148333;877,962333;66,097
2022-10-23 10:00:00.000;10,184137;75,300333;878,801;66,214237
2022-10-23 11:00:00.000;10,959827;75,641;881,009;66,297666
2022-10-23 12:00:00.000;11,912068;75,659333;880,365833;66,347118
2022-10-23 13:00:00.000;12,701034;75,897166;881,994166;66,376666
2022-10-23 14:00:00.000;12,825344;76,437333;885,740833;66,263833
2022-10-23 15:00:00.000;12,618275;76,656949;886,667627;66,068644
2022-10-23 16:00:00.000;12,408793;76,537333;885,0315;65,9465
2022-10-23 17:00:00.000;12,266896;76,834833;888,168;65,357118
2022-10-23 18:00:00.000;11,938275;77,768666;894,973166;64,591166
2022-10-23 19:00:00.000;11,246896;77,905166;895,809166;64,405666
2022-10-23 20:00:00.000;10,611551;78,0825;896,904833;64,310677
2022-10-23 21:00:00.000;10,288965;78,161833;897,1665;64,272833
2022-10-23 22:00:00.000;10,204827;78,253333;897,530333;64,174576
2022-10-23 23:00:00.000;10,135689;78,289;897,572;64,063166
2022-10-24 00:00:00.000;9,942931;78,607118;900,461186;64,045932
2022-10-24 01:00:00.000;9,54362;78,460833;898,3995;64,056166
2022-10-24 02:00:00.000;9,00931;78,436166;898,021166;64,107118
2022-10-24 03:00:00.000;8,573103;78,429;897,9585;64,138
2022-10-24 04:00:00.000;8,53;78,7385;900,669333;64,233666
2022-10-24 05:00:00.000;8,47;78,7725;900,336666;64,25322
2022-10-24 06:00:00.000;8,680172;78,534833;897,547833;64,321333
2022-10-24 07:00:00.000;8,644137;78,193666;894,165166;64,369661
2022-10-24 08:00:00.000;8,774827;77,991666;892,367333;64,484
2022-10-24 09:00:00.000;9,287586;77,6625;889,051833;64,648333
2022-10-24 10:00:00.000;9,598103;77,4535;887,243333;64,785084
2022-10-24 11:00:00.000;10,031379;77,5155;887,8235;64,826333
2022-10-24 12:00:00.000;10,512586;77,368833;886,299;64,938474
2022-10-24 13:00:00.000;11,162758;77,412;886,720666;64,987333
2022-10-24 14:00:00.000;11,733965;77,5345;887,568166;65,006666
2022-10-24 15:00:00.000;12,029482;77,523898;887,443728;64,950169
2022-10-24 16:00:00.000;12,337241;78,3565;895,179166;64,268166
2022-10-24 17:00:00.000;12,464827;78,3035;893,874;64,362033
2022-10-24 18:00:00.000;12,344655;78,290333;893,807833;64,418
2022-10-24 19:00:00.000;12,094655;78,430833;895,383166;64,387118
2022-10-24 20:00:00.000;12,042413;78,5075;896,2665;64,3345
2022-10-24 21:00:00.000;12,094655;78,479333;896,355166;64,3015
2022-10-24 22:00:00.000;12,172931;78,434166;896,167833;64,26661
2022-10-24 23:00:00.000;12,075517;78,3965;896,237666;64,247
2022-10-25 00:00:00.000;12,044482;78,422203;896,807288;64,208644
2022-10-25 01:00:00.000;12,016551;78,501666;898,0235;64,191166
2022-10-25 02:00:00.000;11,924482;78,495166;898,1815;64,182166
2022-10-25 03:00:00.000;11,872758;78,44;898,0535;64,142881
2022-10-25 04:00:00.000;11,814482;78,3455;897,545666;64,095666
2022-10-25 05:00:00.000;11,721034;78,346666;897,900666;64,107796
2022-10-25 06:00:00.000;11,631228;78,290666;897,498833;64,104333
2022-10-25 07:00:00.000;11,604482;78,1915;896,939166;64,0945
2022-10-25 08:00:00.000;11,627241;78,128333;896,462333;64,105166
2022-10-25 09:00:00.000;11,698448;77,888166;894,303166;64,160666
2022-10-25 10:00:00.000;11,879137;77,763;893,571833;64,187457
2022-10-25 11:00:00.000;12,266724;77,757;893,6495;64,1915
2022-10-25 12:00:00.000;12,658965;77,742833;893,705166;64,167288
2022-10-25 13:00:00.000;12,583793;77,778333;894,165666;64,1305
2022-10-25 14:00:00.000;13,011379;77,714333;893,787666;64,168
2022-10-25 15:00:00.000;13,36862;77,694237;893,837118;64,153728
2022-10-25 16:00:00.000;13,229482;77,6545;893,641333;64,130666
2022-10-25 17:00:00.000;13,067758;77,638166;893,832166;64,100677
2022-10-25 18:00:00.000;12,692931;77,635166;894,093;64,045666
2022-10-25 19:00:00.000;12,11;77,662833;894,618;63,985833
2022-10-25 20:00:00.000;11,826551;77,7575;895,837666;63,959491
2022-10-25 21:00:00.000;11,727241;77,583666;894,3545;63,973166
2022-10-25 22:00:00.000;11,711724;77,44;893,448333;64,011355
2022-10-25 23:00:00.000;11,641206;77,419333;893,685166;63,999166
2022-10-26 00:00:00.000;11,603275;77,406101;893,917796;63,997457
2022-10-26 01:00:00.000;11,630689;77,428833;894,444833;63,9595
2022-10-26 02:00:00.000;11,538275;77,348166;893,939;63,970333
2022-10-26 03:00:00.000;11,40431;77,292333;893,7615;63,951694
2022-10-26 04:00:00.000;11,286379;77,3305;894,491;63,917
2022-10-26 05:00:00.000;11,210862;77,340166;894,708;63,911864
2022-10-26 06:00:00.000;11,06;77,288;894,458666;63,905166
2022-10-26 07:00:00.000;10,955789;77,2595;894,364166;63,916949
2022-10-26 08:00:00.000;10,886101;77,2425;894,408666;63,933
2022-10-26 09:00:00.000;10,924482;77,1355;893,4685;63,918
2022-10-26 10:00:00.000;11,187931;77,066166;893,005166;63,882542
2022-10-26 11:00:00.000;11,674137;76,996333;892,431166;63,9095
2022-10-26 12:00:00.000;12,305344;76,801;890,82;63,898305
2022-10-26 13:00:00.000;12,546034;76,659666;889,734333;63,857833
2022-10-26 14:00:00.000;12,792586;76,669666;890,098166;63,791864
2022-10-26 15:00:00.000;12,924137;76,835254;891,561355;63,651333
2022-10-26 16:00:00.000;12,946724;76,972833;892,784666;63,527166
2022-10-26 17:00:00.000;12,813793;77,069;893,547833;63,46
2022-10-26 18:00:00.000;12,389655;77,0675;893,614166;63,385666
2022-10-26 19:00:00.000;12,065344;77,2585;895,642833;63,278983
2022-10-26 20:00:00.000;11,647068;77,392833;896,904333;63,194
2022-10-26 21:00:00.000;11,126551;77,484;897,868166;63,176
2022-10-26 22:00:00.000;10,749137;77,467333;897,694;63,257288
2022-10-26 23:00:00.000;10,590689;77,538333;898,661166;63,347
2022-10-27 00:00:00.000;10,362068;77,602033;899,18;63,346101
2022-10-27 01:00:00.000;10,429655;77,558166;898,940333;63,403166
2022-10-27 02:00:00.000;10,234827;77,661;899,912;63,439491
2022-10-27 03:00:00.000;10,186551;77,628833;899,508;63,494
2022-10-27 04:00:00.000;10,261379;77,486333;898,063;63,5355
2022-10-27 05:00:00.000;10,427758;77,224666;895,681833;63,578135
2022-10-27 06:00:00.000;10,667241;77,2595;896,198166;63,639166
2022-10-27 07:00:00.000;10,953965;77,366333;897,174666;63,640508
2022-10-27 08:00:00.000;11,18362;77,440166;897,640833;63,6635
2022-10-27 09:00:00.000;11,424137;77,421;897,35;63,685666
2022-10-27 10:00:00.000;11,802241;77,385666;896,6725;63,675762
2022-10-27 11:00:00.000;12,258793;77,297666;895,725666;63,701333
2022-10-27 12:00:00.000;13,047758;77,2255;894,987333;63,75305
2022-10-27 13:00:00.000;14,797586;77,670666;899,440666;63,543166
2022-10-27 14:00:00.000;15,04431;78,172166;903,556333;63,478983
2022-10-27 15:00:00.000;14,677931;78,385593;905,295254;63,434833
2022-10-27 16:00:00.000;14,280689;78,328333;904,4805;63,495833
2022-10-27 17:00:00.000;13,921034;78,259333;904,2695;63,45322
2022-10-27 18:00:00.000;13,515;78,173666;903,642833;63,397666
2022-10-27 19:00:00.000;13,127068;78,208833;904,7325;63,25322
2022-10-27 20:00:00.000;12,875;78,217;905,192;63,2065
2022-10-27 21:00:00.000;12,46;78,2045;905,661333;63,169152
2022-10-27 22:00:00.000;12,254137;78,0025;904,267166;63,140333
2022-10-27 23:00:00.000;12,22;77,864666;903,801166;63,144666
2022-10-28 08:00:00.000;12,495862;77,167;901,381333;63,4755
2022-10-28 09:00:00.000;12,82362;77,071333;900,7945;63,521666
2022-10-28 10:00:00.000;13,077241;76,998833;900,662;63,577288
2022-10-28 11:00:00.000;13,397413;77,040333;901,497833;63,542833
2022-10-28 12:00:00.000;13,789827;77,005833;901,6415;63,555254
2022-10-28 13:00:00.000;14,130517;77,038666;902,374333;63,579833
2022-10-28 14:00:00.000;14,59862;77,031833;902,8405;63,61
2022-10-28 15:00:00.000;14,747931;77,014067;903,168135;63,58661
2022-10-28 16:00:00.000;14,615344;76,986;903,407833;63,518166
2022-10-28 17:00:00.000;14,454482;76,921166;903,455333;63,42644
2022-10-28 18:00:00.000;14,262931;76,976333;904,354666;63,380166
2022-10-28 19:00:00.000;13,802931;77,076;906,211;63,22
2022-10-28 20:00:00.000;13,250517;77,191333;908,030666;63,094833
2022-10-28 21:00:00.000;12,801206;77,199166;908,722666;63,01305
2022-10-28 22:00:00.000;12,495862;77,0725;908,191333;63,026
2022-10-28 23:00:00.000;12,346551;76,854333;906,569166;63,071
2022-10-29 00:00:00.000;12,269655;76,813898;907,038644;63,107457
2022-10-29 01:00:00.000;12,44931;76,850833;907,993833;63,078166
2022-10-29 02:00:00.000;12,519655;76,770333;907,445666;63,096271
2022-10-29 03:00:00.000;12,740701;76,637833;906,584166;63,102
2022-10-29 04:00:00.000;13,111724;76,381333;904,433666;63,237333
2022-10-29 05:00:00.000;13,507931;76,196;903,0205;63,397457
2022-10-29 06:00:00.000;13,376206;76,183166;903,292;63,400166
2022-10-29 07:00:00.000;12,381034;76,120666;902,9645;63,341016
2022-10-29 08:00:00.000;11,309137;75,938166;901,369333;63,307833
2022-10-29 09:00:00.000;10,797068;75,709;899,440666;63,267833
2022-10-29 10:00:00.000;10,76931;75,458166;897,525;63,308644
2022-10-29 11:00:00.000;11,167068;75,281;896,207;63,378666
2022-10-29 12:00:00.000;11,845862;75,195333;895,939833;63,408813
2022-10-29 13:00:00.000;12,415;75,078;895,256666;63,453333
2022-10-29 14:00:00.000;13,136724;75,052;895,452;63,442881
2022-10-29 15:00:00.000;13,406034;75,049661;895,807457;63,409166
2022-10-29 16:00:00.000;13,405172;75,042166;896,081833;63,369833
2022-10-29 17:00:00.000;13,247586;74,999333;895,955;63,33322
2022-10-29 18:00:00.000;12,841724;74,943666;895,832833;63,275166
2022-10-29 19:00:00.000;12,556724;74,9955;896,768666;63,189322
2022-10-29 20:00:00.000;12,366896;75,074;897,906;63,114
2022-10-29 21:00:00.000;12,39362;75,257833;900,003333;63,023666
2022-10-29 22:00:00.000;12,442068;75,324666;900,948166;63,003898
2022-10-29 23:00:00.000;12,437931;75,360333;901,494666;62,940333
2022-10-30 00:00:00.000;12,385517;75,310847;901,244745;62,924067
2022-10-30 01:00:00.000;12,197586;75,402166;902,4895;62,944833
2022-10-30 02:00:00.000;11,976206;75,496666;903,564166;62,967333
